WARNING: empty or missing file
+
0.146011595749 0.213429754866
0.211315390904 0.255041476784
0.231110145749 0.261290308873
0.246532443307 0.262993528083
0.259176141436 0.252681206511
0.270684684534 0.252218360172
0.28259667557 0.263979159692
0.29142724315 0.239366064663
0.302242565074 0.25531445096
0.31017653967 0.242751634935
0.317935098483 0.248869641009
0.323590966451 0.261351919272
0.329490269355 0.267806920748
0.33316466419 0.285635425371
0.335799170072 0.262942398315
0.339332487146 0.223805517505
0.341800904638 0.251688294142
0.344554223344 0.272740179614
0.34679289634 0.282626598375
0.349483604751 0.229186031928
0.353453906788 0.235541391113
0.356292863321 0.237112469217
0.359131616986 0.228225926801
0.361013815644 0.247190104462
0.363194424643 0.255146082183
0.366063918577 0.263389755501
0.369052442324 0.233207921964
0.371683474759 0.246999091885
0.376109278857 0.263922287009
0.379206692818 0.276759265734
0.382272085769 0.271837181
0.385469433362 0.230379065762
0.389442274272 0.221109325063
0.39185054673 0.249129250212
0.394356531094 0.248530238843
0.397522519681 0.237292018196
0.400635798724 0.254643773792
0.403482377207 0.245786236246
0.406280355228 0.21385767111
0.409388239239 0.270578449652
0.412808819707 0.232995563738
0.415963688442 0.254120507138
0.418507083616 0.239805768263
0.421740434636 0.22274802422
0.424358424001 0.244994355625
0.42826336459 0.236570381376
0.432186610908 0.226972446239
0.435218841943 0.218626463109
0.440479517357 0.21528822903
0.445551491784 0.197051039976
0.450746654653 0.21822785403
0.454909848027 0.201739455888
0.464764560327 0.200025223904
0.483394997554 0.192063716914
0.5400922017 0.130067513535
